 GRB	  Tel  Yr   Mo     Dat      Days    Freq      Fl      rms   Ref
050712	  VLA	2005 Jul. 17.56	 4.98	8.46	-99	 47       gcn3650
050712	  VLA	2005 Jul. 17.56	 4.98	4.86	-99	 55       xxxxxxx
050712	  VLA	2005 Jul. 19.46	 6.88	8.46    -99      44       gcn3650
050713A   VLA   2005 Jul. 17.51  4.32   8.46     -4      48       gcn3648
050713A   VLA   2005 Jul. 17.50  4.31   4.86     34      58       xxxxxxx
050713A   VLA   2005 Jul. 17.50  4.31   22.5    155     152       xxxxxxx
050713A   VLA   2005 Aug.  4.44 22.25   8.46     17      58       xxxxxxx
050713B   VLA   2005 Jul. 19.47  5.96   8.46    426      45       xxxxxxx
050713B   VLA   2005 Jul. 21.17  7.66   8.46    216      44       xxxxxxx
050713B   VLA   2005 Jul. 22.08  8.57   8.46    206      58       xxxxxxx
050713B   VLA   2005 Jul. 24.46  10.95  4.86    122      49       xxxxxxx
050713B   VLA   2005 Jul. 24.46  10.95  8.46    260      37       xxxxxxx
050713B   VLA   2005 Jul. 25.42  11.91  8.46    299      38       xxxxxxx
050713B   VLA   2005 Jul. 30.45  16.94  8.46    244      38       xxxxxxx
050713B   VLA   2005 Jul. 31.46  17.95  4.86    355      53       xxxxxxx
050713B   VLA   2005 Jul. 31.46  17.95  8.46    226      38       xxxxxxx
050713B   VLA   2005 Aug.  3.52  21.01  4.86    623      53       xxxxxxx
050713B   VLA   2005 Aug.  3.52  21.01  8.46    296      40       xxxxxxx
050713B   VLA   2005 Aug.  3.52  21.01  8.46    296      40       xxxxxxx
050713B   VLA   2005 Aug. 06.43	 23.92	4.86	540	 77       xxxxxxx
050713B   VLA   2005 Aug. 06.43	 23.92	8.46	188	 50       xxxxxxx
050713B   VLA   2005 Aug. 08.43	 25.92 	4.86	230	 92       xxxxxxx
050713B   VLA   2005 Aug. 08.43	 25.92 	8.46	243	 43       xxxxxxx
050713B   VLA   2005 Aug. 15.57	 33.06	8.46	 36	 78       xxxxxxx
050713B   VLA   2005 Aug. 16.39	 33.88	4.86	 44	 69       xxxxxxx
050713B   VLA   2005 Aug. 16.39	 33.88	8.46	134	 56       xxxxxxx
050713B   VLA   2005 Aug. 19.46	 36.95 	8.46	 46	 39       xxxxxxx
050713B   VLA   2005 Aug. 29.37  46.86 	8.46	 72	 42       xxxxxxx
050713B	  VLA	2005 Nov. 01.04	110.53	8.46	-99	 49	  xxxxxxx
050713B	  VLA	2005 Nov. 28.23	137.72 	8.46	-99	 43       xxxxxxx 
050713B	  VLA	2005 Dec. 03.86	143.35	8.46	-99	 67       xxxxxxx
050713B	  VLA	2005 Dec. 27.94	167.43	8.46	-99	39	  xxxxxxx
050714B	  VLA   2005 Jul. 19.98   5.04  8.46    -99      51       gcn3651
050724	  VLA   2005 Jul. 25.09	  0.57	8.46    173	 30       bpc+05
050724    VLA   2005 Jul. 26.21   1.69  8.46    465      29       bpc+05
050724    VLA   2005 Jul. 27.17   2.65  4.86    153      53       xxxxxxx
050724    VLA   2005 Jul. 27.14   2.62  8.46    208      40       xxxxxxx
050724    VLA   2005 Jul. 27.16   2.64  22.5     21      24       xxxxxxx
050724    VLA   2005 Jul. 30.10   5.58  4.86     68      44       xxxxxxx
050724    VLA   2005 Jul. 30.08   5.56  8.46    122      37       xxxxxxx
050724    VLA   2005 Aug.  3.21   9.69  8.46      0      24       xxxxxxx
050730	  VLA	2005 Aug. 02.03	  2.20	8.46    145      28       gcn3761
050730    VLA   2005 Aug. 02.03   2.20  8.46    169      28       gcn3761
050730    WSRT  2005 Aug. 05.70   5.87  4.86     61      30       gcn3781
050730    WSRT  2005 Aug. 07.56   7.73  4.86     72      43       gcn3781
050730    VLA   2005 Aug. 08.97   9.14  8.46    212      35       xxxxxxx
050730    WSRT  2005 Aug. 13.68  13.85  4.86     22      38       gcn3810
050801	  VLA	2005 Aug. 02.06   0.29  8.46    -99      30       gcn3762
050801    VLA   2005 Aug. 20.89  19.12  8.46    139      50       xxxxxxx
050803	  VLA	2005 Aug. 04.44   0.64  8.46    -99      51       gcn3764
050803	  VLA	2005 Aug. 05.40   1.60  4.86    -99      54       xxxxxxx
050803	  VLA	2005 Aug. 05.40   1.60  8.46    -99      42       xxxxxxx
050803    VLA   2005 Aug. 08.42   4.62  8.46    -99      66       xxxxxxx
050813	  VLA	2005 Aug. 14.92	  1.64	8.46	-99	 18	  gcn3815
050813	  VLA 	2005 Aug. 26.00  12.72  8.46 	-99 	 36       xxxxxxx
050814 	  VLA 	2005 Aug. 17.03   2.54 	8.46 	 73 	 36 	  gcn3821
050815    VLA 	2005 Aug. 17.05   1.32 	8.46 	 77 	 45 	  gcn3822
050820A   VLA 	2005 Aug. 20.39  0.116 	4.86 	21 	51 	  gcn3847
050820A   VLA 	2005 Aug. 20.39  0.116 	8.46 	110 	40 	  gcn3847
050820A   VLA 	2005 Aug. 20.39  0.116 	22.5 	59 	93 	  gcn3847
050820A   VLA 	2005 Aug. 21.20   0.93 	8.46 	634 	62 	  gcn3847
050820A   VLA 	2005 Aug. 22.42   2.15 	4.86 	256 	78 	  xxxxxxx
050820A   VLA 	2005 Aug. 22.42   2.15 	8.46 	419 	50 	  xxxxxxx
050820A   VLA 	2005 Aug. 22.42   2.15 	22.5 	162 	108 	  xxxxxxx
050820A   VLA 	2005 Aug. 24.38   4.11 	4.86 	171 	47  	  xxxxxxx
050820A   VLA 	2005 Aug. 24.38   4.11 	8.46 	74 	36 	  xxxxxxx
050820A   VLA 	2005 Aug. 25.32   5.05 	8.46 	34 	57 	  xxxxxxx
050820A   VLA 	2005 Aug. 26.40   6.13 	8.46 	69 	60 	  xxxxxxx
050820A   VLA 	2005 Aug. 28.37   8.10 	8.46 	166 	45 	  xxxxxxx
050820A   VLA 	2005 Sep. 1.33 	 12.06 	8.46 	89 	39 	  xxxxxxx
050820A   VLA 	2005 Sep. 4.18 	 14.91 	8.46 	106 	33 	  xxxxxxx
050820A   VLA   2005 Sep. 15.20	 25.93	8.46	 76	30	  xxxxxxx
050820A   VLA   2005 Oct. 20.19  60.92  8.46    -6      35        xxxxxxx
050824 	  VLA 	2005 Aug. 25.32   0.35 	8.46 	44 	50 	  gcn3875
050824 	  VLA 	2005 Aug. 26.40   1.43 	8.46   -44 	53 	  xxxxxxx
050824 	  VLA 	2005 Sep. 01.33   7.36 	8.46 	152 	34        xxxxxxx
050824	  VLA	2005 Nov. 01.21	 68.24	8.46	 36	27	  xxxxxxx
050904    VLA   2005 Sep.  4.58   0.50  8.46    89      58        xxxxxxx
050904    VLA   2005 Sep.  5.48   1.40  8.46    41      25        xxxxxxx
050904    VLA   2005 Sep.  9.48   5.40  8.46    -3      25        xxxxxxx
050904	  VLA	2005 Sep. 10.31	  6.23 	8.46	27	24	  xxxxxxx
050904    VLA   2005 Sep. 24.20  20.12  8.46    89      37        xxxxxxx
050904    VLA   2005 Oct.  3.36  29.28  8.46    40      30        xxxxxxx
050904	  VLA	2005 Oct.  7.30	 33.22	8.46   -10	35	  xxxxxxx
050904	  VLA	2005 Oct.  8.26	 34.18	8.46    64	23	  xxxxxxx
050904	  VLA	2005 Oct.  9.34	 35.26	8.46   116	18	  xxxxxxx
050904	  VLA	2005 Oct. 11.43	 37.35 	8.46	67	17	  xxxxxxx
050904	  VLA	2005 Oct. 18.37	 44.29	8.46	13	27	  xxxxxxx
050906    VLA   2005 Sep. 11.52   5.08  8.46   -99      45        gcn4060
050906    VLA   2005 Oct.  3.41  26.97  8.46   -99      45        gcn4060
050911 	  VLA 	2005 Sep. 12.35   0.68 	8.46   -99 	51 	  xxxxxxx
050911    VLA   2005 Sep. 13.36   1.69  8.46   -99      51        xxxxxxx
050915A	  VLA   2005 Sep. 18.58   3.11  8.46    43      31        gcn4001
050922B   VLA   2005 Sep. 24.18   1.55  8.46   -99      54        xxxxxxx
050922C   VLA   2005 Sep. 24.17   1.34  8.46   140      42        xxxxxxx
051006    VLA   2005 Oct.  9.57   2.72  8.46   -99      30        xxxxxxx
051006    VLA   2005 Oct. 16.56   9.71  8.46   -99      34        xxxxxxx
051008    VLA   2005 Oct.  8.86   0.17  8.46   -99      40        gcn4074
051008    VLA   2005 Oct. 10.79   2.10  8.46   -99      37        xxxxxxx
051016A   VLA   2005 Oct. 16.59   0.37  8.46   -99      37        xxxxxxx
051016A   VLA   2005 Oct. 21.50   5.28  8.46   -99      36        xxxxxxx
051016B   VLA   2005 Oct. 21.48   4.71  8.46   -99      40        xxxxxxx
051016B	  VLA   2005 Nov. 03.62  17.85  8.46    35      13        xxxxxxx
051021A   VLA   2005 Oct. 23.40   1.84  8.46    36      25        xxxxxxx
051021A	  VLA	2005 Oct. 28.49	  6.93	8.46	-5      35        xxxxxxx
051022    VLA   2005 Oct. 24.09   1.11  8.46   585      49        gcn4154
051022    VLA   2005 Oct. 25.44   2.46  8.46   184      78        xxxxxxx
051022    VLA   2005 Oct. 27.13   4.15  8.46   240      29        xxxxxxx
051022    VLA   2005 Oct. 27.16   4.18  4.86   209      57        xxxxxxx
051022	  VLA	2005 Nov. 01.17	  9.19 	8.46   199	34	  xxxxxxx
051022    VLA   2005 Nov.  9.12  17.14  8.46    41      23	  xxxxxxx
051103	  VLA	2005 Nov.  6.30	  2.91  1.43   -99    1500	  gcn4266
051105A	  VLA	2005 Nov.  5.80	  0.53 	8.46   -99	17	  gcn4199
051105A	  VLA	2005 Nov.  9.09	  3.82	8.46   -99      39        xxxxxxx
051109A	  VLA	2005 Nov. 10.15   1.10	8.46   117	24	  gcn4244
051109A   VLA   2005 Nov. 13.10   4.05  8.46    77      29        xxxxxxx
051109A	  VLA	2005 Dec. 01.08	 22.03 	8.46	63	21        xxxxxxx
051109B	  VLA	2005 Nov. 10.15	  0.79 	8.46	25	23	  gcn4245
051109B   VLA   2005 Nov. 13.13   3.77  8.46     2      28        xxxxxxx
051109B   VLA   2006 Aug. 09.50  273.2  1.43    210     70        gcn5441
051111	  VLA	2005 Nov. 13.15	  1.90  8.46	98	28	  gcn4270
051111	  VLA	2005 Nov. 28.02	 16.77 	8.46	80	32	  xxxxxxx
051111	  VLA	2005 Dec. 03.90	 22.65	8.46	70	49	  xxxxxxx
051114	  VLA	2005 Nov. 15.58   1.41	8.46   -99 	50	  gcn4276
051117A   VLA   2005 Nov. 18.51   1.06	8.46   -99	56	  gcn4292
051117A	  VLA	2005 Nov. 27.60  10.15  8.46   -99      50        xxxxxxx
051117B	  VLA	2005 Nov. 18.48	  0.92	8.46   -99	40	  gcn4292
051117B	  VLA	2005 Nov. 28.25	 10.69  8.46   -99	35        xxxxxxx
051211B   VLA   2005 Dec. 14.02	  2.10 	8.46	66	19	  gcn4350
051211B   VLA   2005 Dec. 23.30	 11.38 	8.46	68      49	  xxxxxxx
051221A	  VLA	2005 Dec. 21.99	  0.91	8.46	88	26	  gcn4416
051221A	  VLA	2005 Dec. 23.02	  1.94 	8.46	-4 	25	  gcn4416
051221A	  VLA	2005 Dec. 24.83	  3.75 	8.46   -17	24	  gcn4416
051221A	  VLA	2005 Dec. 27.96	  6.88 	8.46	11 	32	  gcn4416
051221B	  VLA	2005 Dec. 27.92	  6.08 	8.46   -99	31	  gcn4417
051227	  VLA	2005 Dec. 28.57	  0.81	8.46   -21	28	  gcn4415
051227	  VLA	2005 Dec. 29.22	  1.46 	8.46	18 	25	  gcn4415
060105	  VLA	2006 Jan. 06.10	  0.82	8.46	49	47	  gcn4441
060108	  VLA	2006 Jan. 10.27	  1.66	8.46	12	25	  xxxxxxx
060110	  VLA	2006 Jan. 14.00	  3.67	8.46   -99	43	  xxxxxxx
060116	  VLA	2006 Jan. 21.21	  4.85 	8.46	80	23        gcn4569
060116	  VLA	2006 Jan. 23.31	  6.95 	8.46	89.2    19.8      xxxxxxx
060116	  VLA	2006 Jan. 27.23	 10.87 	8.46   117      27	  xxxxxxx
060116	  VLA	2006 Jan. 31.31	 14.95	8.46   363      28	  xxxxxxx
060116	  VLA	2006 Feb. 03.08	 17.72 	8.46    85      26	  xxxxxxx
060123 	  VLA	2006 Jan. 26.47	  2.54 	8.46   -99	26	  gcn4621
060123 	  VLA	2006 Jan. 30.52	  6.59	8.46   -99	18	  gcn4621
060124	  VLA	2006 Feb. 03.91	 10.25	8.46	-3	31	  gcn4662
060206    VLA   2006 Feb. 27.58  21.38  8.46   -99      35        xxxxxxx
060210	  VLA	2006 Feb. 14.16	  3.95	8.46   -99	24	  gcn4761
060213	  VLA   2006 Feb. 16.20	  2.65	8.46   -99	41	  xxxxxxx
060213	  VLA   2006 Feb. 23.22	  9.67	8.46   -99	35  	  xxxxxxx
060213	  VLA   2006 Feb. 28.14	 14.59	8.46   -99	34  	  xxxxxxx
060213	  VLA   2006 Mar. 08.20	 22.65	8.46   -99	26  	  xxxxxxx
060218    VLA   2006 Feb. 20.02	  1.87  8.46   453      77   astro-ph/0604389
060218    VLA   2006 Feb. 20.02	  1.87  4.86   127      81   astro-ph/0604389
060218    VLA   2006 Feb. 21.14	  3.00  8.46   381      60   astro-ph/0604389
060218    VLA   2006 Feb. 21.14	  3.00  22.5   250      52   astro-ph/0604389
060218	  Ryle	2006 Feb. 21.17	  3.62  15.0   350     350   astro-ph/0604389
060218    VLA   2006 Feb. 21.97   3.83  8.46   269      40   astro-ph/0604389
060218    VLA   2006 Feb. 21.97   3.83  4.86   287      56   astro-ph/0604389
060218    VLA   2006 Feb. 22.99	  4.85  8.46   280      47   astro-ph/0604389
060218    VLA   2006 Feb. 22.99	  4.85  4.86   328      61   astro-ph/0604389
060218    VLA   2006 Feb. 22.99	  4.85  1.43   198      59   astro-ph/0604389
060218    VLA   2006 Feb. 25.12   6.97  4.86    80      47   astro-ph/0604389
060218    VLA   2006 Feb. 25.12	  6.97  8.46   164      39   astro-ph/0604389
060218    VLA   2006 Feb. 25.12	  6.97  1.43   134     145   astro-ph/0604389
060218    VLA   2006 Feb. 25.12	  6.97  15.0    46     141   astro-ph/0604389
060218    VLA   2006 Feb. 26.09	  7.94  8.46    30      30   astro-ph/0604389
060218    VLA   2006 Feb. 26.09	  7.94  4.86    32      32   astro-ph/0604389
060218    VLA   2006 Feb. 28.10	  9.95  8.46    39      25   astro-ph/0604389
060218    VLA   2006 Mar.  2.23	 12.08  1.43    70      70   astro-ph/0604389
060218    VLA   2006 Mar.  3.03	 12.88  8.46    15      15   astro-ph/0604389
060218    VLA   2006 Mar.  6.89	 16.74  8.46    75      13   astro-ph/0604389
060218    VLA   2006 Mar. 10.01	 19.86  8.46    48      14   astro-ph/0604389
060218    VLA   2006 Mar. 12.11	 21.96  8.46    87	39   astro-ph/0604389
060218    VLA   2006 Mar. 15.04	 24.91  8.46    20      20   astro-ph/0604389
060218    VLA   2006 Mar. 20.86	 30.71  8.46    32      20   astro-ph/0604389
060218    VLA   2006 Mar. 24.96	 34.81  8.46    15      18   astro-ph/0604389
060218    VLA   2006 Mar. 26.85	 36.70  1.43    69      69   astro-ph/0604389
060218    VLA   2006 Mar. 26.85	 36.70  4.86     5      37   astro-ph/0604389
060218    VLA   2006 Mar. 31.89	 41.74  8.46    22      22   astro-ph/0604389
060218    VLA   2006 Apr.  9.84	 50.70  8.46    25      22   astro-ph/0604389
060313    VLA   2006 Mar. 15.13   2.12  8.46   -99      37        gcn4884
060418	  VLA	2006 Apr. 19.50	  1.37  8.46   -99	39	  gcn4980
060418	  VLA	2006 Apr. 22.43	  4.30  8.46   216	48	  xxxxxxx
060418	  VLA	2006 Apr. 25.42	  7.29  8.46    21	67	  xxxxxxx
060418	  VLA	2006 Apr. 25.43	  7.30  22.48  -64	78	  xxxxxxx
060418	  VLA	2006 Apr. 27.24	  9.11  8.46   -80	49	  xxxxxxx
060418	  VLA	2006 May. 04.15	 16.02  8.46    36	45	  xxxxxxx
060418	  VLA	2006 May. 06.20	 18.07  8.46     4	34	  xxxxxxx
060418	  VLA	2006 May. 09.17	 21.04  8.46   -65	47	  xxxxxxx
060418	  VLA	2006 May. 09.20	 21.07 22.48    64	157       xxxxxxx
060418	  VLA	2006 May. 11.17	 23.04  8.46   111	47	  xxxxxxx
060418	  VLA	2006 May. 11.20	 23.07 22.48    64	157       xxxxxxx
060418	  VLA	2006 Jun. 08.21	 51.08  8.46   -99	33	  xxxxxxx
060418	  VLA	2006 Jun. 25.42	 68.29  8.46    42	34        xxxxxxx
060421	  VLA	2006 Apr. 22.45	  1.42	8.46   -99	49	  xxxxxxx
060428B	  VLA	2006 Apr. 29.12	  0.75	8.46   -99	45	  xxxxxxx
060428B	  VLA	2006 Apr. 30.98	  2.61	8.46   -99	46	  xxxxxxx
060428B	  VLA	2006 May  01.02	  2.65	22.5   -99     132	  xxxxxxx
060502B	  VLA	2006 May  03.33	  0.60	8.46   -99	40	  xxxxxxx
060502B	  VLA	2006 May  03.62	  0.89	8.46   -99	30	  xxxxxxx
060505    VLA   2006 May  17.53  12.25  8.46   -99      58        xxxxxxx
060505    VLA   2006 Aug. 18.32	105.04	8.46   -99	55        xxxxxxx
060505    VLA   2006 Aug. 20.35	107.07	8.46   -99	28        xxxxxxx
060505    VLA   2006 Aug. 21.32	108.04	8.46   -99	39        xxxxxxx
060505    VLA   2006 Aug. 22.31	109.03	8.46   -99	64        xxxxxxx
060505    VLA   2006 Aug. 23.37	110.09	8.46   -99	31        xxxxxxx
060522	  VLA	2006 Jun. 01.56	  9.66 	8.46	38	17	  xxxxxxx
060522	  VLA	2006 Jun. 07.42	 15.52 	8.46	16	29	  xxxxxxx
060522	  VLA	2006 Jun. 08.50	 16.60	8.46	25	26	  xxxxxxx
060522	  VLA	2006 Jun. 18.58	 26.68	8.46	28	24	  xxxxxxx
060522	  VLA	2006 Jun. 24.36	 32.46	8.46   -12	29	  xxxxxxx
060522	  VLA	2006 Jun. 25.35	 33.45	8.46    21	28	  xxxxxxx
060522	  VLA	2006 Jul. 18.36	 56.46	8.46    -9	18	  gcn5352
060604    VLA   2006 Aug. 21.39  77.63  8.46    130     65        gcn5488
060605    VLA   2006 Aug. 20.43  75.67  8.46    94      47        gcn5486
060707    VLA   2006 Aug. 20.39  43.49  8.46    82      41        gcn5485
060719    ATCA  2006 Jul. 30.68  11.39  8.70    180     60        gcn5466  
060801	  VLA   2006 Aug. 02.00  00.49  8.46    105     35        gcn5388
060825    VLA	2006 Aug. 27.39  02.26  8.46    90      45        gcn5484
060825	  VLA   2006 Aug. 29.34  4.21   8.46    94      47        gcn5484
060908	  VLA   2006 Sep. 09.32  0.95   8.46    51      26        gcn5556
060912A   VLA   2006 Sep. 14.34  01.76  8.46    65      32        gcn5574
060923A   VLA   2006 Sep. 26.06  02.80  8.46    110     55        gcn5620
060923A   VLA   2006 Sep. 30.82  07.60  22.5    320    260        gcn5671
060923C   VLA   2006 Sep. 25.25  01.70  8.46    100     50        gcn5610
060926    VLA   2006 Oct. 01.09  04.41  8.46    92      58        gcn5680
060926    VLA   2006 Oct. 02.08  05.40  8.46    94      56        gcn5680
061028    VLA   2006 Oct. 31.36  03.30  8.46    80      40        gcn5775
061121    VLA   2006 Nov. 22.38  0.74   8.46    304     48        gcn5843
061121    VLA   2006 Nov. 25.36  3.72   8.46    96      78        xxxxxxx
061121    VLA   2006 Nov. 26.54  4.90   8.46    54      25        xxxxxxx
061121    VLA   2006 Nov. 27.51  5.87   1.43    128     88        xxxxxxx
061121    VLA   2006 Nov. 28.41  6.77   8.46    35      23        xxxxxxx
061121    VLA   2006 Nov. 29.47  7.83   4.86    64      32        xxxxxxx
061126    VLA   2006 Dec. 09.30  12.93  8.46    10      36        gcn5911
061210    VLA   2006 Dec. 12.41  1.90   8.46    68      34        gcn5910
061222A   VLA   2006 Dec. 23.00  0.85   8.46    285     68        gcn5997
061222B   VLA   2006 Dec. 23.34  1.17   8.46    -34     54        gcn5998
070125   VLA    2007 Jan. 29.32  4.01   8.46    360     42        xxxxxxx
070125   VLA    2007 Jan. 30.24  4.93   8.46    454     38        gcn6061
070125   VLA    2007 Jan. 31.07  5.76   4.86    -99     58        xxxxxxx
070125   VLA    2007 Jan. 31.11  5.80   8.46    382     52        xxxxxxx
070125   GMRT   2007 Jan. 31.76  6.45   0.61    -99     150       gcn6102
070125   MAMBO2 2007 Jan. 31.83  6.52   250     3140    590       xxxxxxx
070125   MAMBO2 2007 Feb. 01.92  7.61   250     1910    720       xxxxxxx
070125   VLA    2007 Feb. 02.06  7.75   8.46    563     62        xxxxxxx
070125   MAMBO2 2007 Feb. 04.92  10.61  250     -99    710       xxxxxxx
070125   VLA    2007 Feb. 05.03  10.72  8.46    482     52        xxxxxxx
070125   VLA    2007 Feb. 05.04  10.73  22.50   1594    70        xxxxxxx
070125   VLA    2007 Feb. 05.07  10.76  4.86    -99     42        xxxxxxx
070125   CARMA  2007 Feb. 05.29  10.98  95      2300    700       gcn6073
070125   VLA    2007 Feb. 06.24  11.93  8.46    489     43        xxxxxxx
070125   VLA    2007 Feb. 06.26  11.95  4.86    -99     34        xxxxxxx
070125   VLA    2007 Feb. 07.11  12.80  22.50   1603    235       xxxxxxx
070125   VLA    2007 Feb. 07.12  12.81  8.46    405     20        xxxxxxx
070125   VLA    2007 Feb. 07.38  13.07  14.94   1159    234       xxxxxxx
070125   VLA    2007 Feb. 08.21  13.90  14.94   917     293       xxxxxxx
070125   VLA    2007 Feb. 08.23  13.92  4.86    -99    50        xxxxxxx
070125   VLA    2007 Feb. 08.24  13.93  8.46    559     26        xxxxxxx
070125   VLA    2007 Feb. 08.40  14.09  22.50   1621    151       xxxxxxx
070125   VLA    2007 Feb. 09.21  14.90  4.86    -99    54        xxxxxxx
070125   VLA    2007 Feb. 09.25  14.94  8.46    399     69        xxxxxxx
070125   VLA    2007 Feb. 09.27  14.96  22.50   1343    162       xxxxxxx
070125   CARMA  2007 Feb. 09.27  14.96  95      2300    800       xxxxxxx
070125   VLA    2007 Feb. 09.28  14.97  14.94   891     129       xxxxxxx
070125   VLA    2007 Feb. 10.37  16.06  14.94   1410    137       xxxxxxx
070125   MAMBO2 2007 Feb. 10.79  16.48  250     2670    930       xxxxxxx
070125   VLA    2007 Feb. 11.08  16.77  8.46    385     42        xxxxxxx
070125   VLA    2007 Feb. 11.12  16.81  22.50   1367    104       xxxxxxx
070125   VLA    2007 Feb. 11.16  16.85  4.86    -99    71        xxxxxxx
070125   VLA    2007 Feb. 12.08  17.77  1.46    -99    460       xxxxxxx
070125   VLA    2007 Feb. 12.16  17.85  8.46    596     109       xxxxxxx
070125   VLA    2007 Feb. 12.20  17.89  14.94   1226    155       xxxxxxx
070125   CARMA  2007 Feb. 12.21  17.90  95      2100    700       xxxxxxx
070125   VLA    2007 Feb. 12.26  17.95  22.50   1222    167       xxxxxxx
070125   MAMBO2 2007 Feb. 12.79  18.48  250     -99     930       xxxxxxx
070125   VLA    2007 Feb. 13.07  18.76  1.46    -99    600       xxxxxxx
070125   VLA    2007 Feb. 13.11  18.80  4.86    -99     52        xxxxxxx
070125   VLA    2007 Feb. 13.17  18.86  8.46    660     39        xxxxxxx
070125   VLA    2007 Feb. 13.21  18.90  14.94   1217    197       xxxxxxx
070125   VLA    2007 Feb. 13.25  18.94  22.50   1248    83        xxxxxxx
070125   VLA    2007 Feb. 14.18  19.87  8.46    581     14        xxxxxxx
070125   VLA    2007 Feb. 16.17  21.86  1.46    -99     540       xxxxxxx
070125   VLA    2007 Feb. 16.19  21.88  4.86    -99     47        xxxxxxx
070125   VLA    2007 Feb. 17.02  22.71  1.46    -99     766       xxxxxxx
070125   VLA    2007 Feb. 17.04  22.73  4.86    -99     64        xxxxxxx
070125   VLA    2007 Feb. 18.16  23.85  22.50   1168    118       xxxxxxx
070125   VLA    2007 Feb. 18.18  23.87  8.46    303     63        xxxxxxx
070125   VLA    2007 Feb. 18.21  23.90  14.94   798     182       xxxxxxx
070125   CARMA  2007 Feb. 18.27  23.96  95      2400    700       xxxxxxx
070125   VLA    2007 Feb. 21.05  26.74  14.94   1101    148       xxxxxxx
070125   VLA    2007 Feb. 22.21  27.90  4.86    308     78        xxxxxxx
070125   VLA    2007 Feb. 23.07  28.76  1.46    -99    804       xxxxxxx
070125   VLA    2007 Feb. 25.16  30.85  22.50   839     73        xxxxxxx
070125   VLA    2007 Feb. 27.20  32.89  1.46    -99    639       xxxxxxx
070125   VLA    2007 Mar. 01.22  34.91  4.86    -99    95        xxxxxxx
070125   VLA    2007 Mar. 01.24  34.93  14.94   432     149       xxxxxxx
070125   VLA    2007 Mar. 01.28  34.97  8.46    414     66        xxxxxxx
070125   VLA    2007 Mar. 01.30  34.99  22.50   788     74        xxxxxxx
070125   VLA    2007 Mar. 13.18  46.87  1.46    -99   739       xxxxxxx
070125   VLA    2007 Mar. 15.20  48.89  4.86    229     49        xxxxxxx
070125   VLA    2007 Mar. 15.22  48.91  8.46    443     59        xxxxxxx
070125   VLA    2007 Mar. 21.22  54.91  4.86    262     52        xxxxxxx
070125   VLA    2007 Mar. 21.26  54.95  8.46    473     44        xxxxxxx
070125   VLA    2007 Mar. 23.08  56.77  22.50   559     161       xxxxxxx
070125   VLA    2007 Mar. 25.15  58.84  1.46    -99    280       xxxxxxx
070125   VLA    2007 Apr. 02.08  66.77  4.86    226     57        xxxxxxx
070125   VLA    2007 Apr. 02.12  66.81  8.46    345     48        xxxxxxx
070125   VLA    2007 Apr. 02.16  66.85  1.46    -99    480       xxxxxxx
070125   VLA    2007 Apr. 02.20  66.89  14.94   530     137       xxxxxxx
070125   VLA    2007 Apr. 02.24  66.93  22.50   568     137       xxxxxxx
070125   VLA    2007 Apr. 21.13  85.82  1.46    -99     570       xxxxxxx
070125   VLA    2007 Apr. 21.18  85.87  4.86    302     55        xxxxxxx
070125   VLA    2007 Apr. 22.18  86.87  8.46    403     56        xxxxxxx
070125   VLA    2007 Apr. 22.99  87.68  22.50   615     167       xxxxxxx
070125   VLA    2007 Apr. 23.02  87.71  14.94   -99     226       xxxxxxx
070125   VLA    2007 May. 15.03  109.72 8.46    267     42        xxxxxxx
070125   VLA    2007 May. 17.00  111.69 1.46    -99    278       xxxxxxx
070125   VLA    2007 May. 18.81  113.50 4.86    -99     145       xxxxxxx
070125   VLA    2007 May. 19.91  114.60 14.94   -99    720       xxxxxxx
070125   VLA    2007 May. 20.04  114.73 22.50   -99     88        xxxxxxx
070125   VLA    2007 Jul. 04.76  160.45 8.46    145     33        xxxxxxx
070125   VLA    2007 Jul. 04.80  160.49 4.86    174     45        xxxxxxx
070125   VLA    2007 Jul. 04.85  160.54 1.46    -99     160       xxxxxxx
070125   VLA    2007 Aug. 03.87  190.56 22.50   -99     223       xxxxxxx
070125   VLA    2007 Aug. 11.68  198.37 4.86    -99     42        xxxxxxx
070125   VLA    2007 Aug. 11.72  198.41 8.46    166     46        xxxxxxx
070125   VLA    2007 Aug. 13.71  200.40 14.94   -99     169       xxxxxxx
070125   VLA    2007 Sep. 08.64  226.33 4.86    -99     57        xxxxxxx
070125   VLA    2007 Oct. 04.52  252.21 8.46    148     60        xxxxxxx
070125   VLA    2007 Oct. 04.60  252.29 4.86    203     34        xxxxxxx
070125   VLA    2007 Nov. 18.39  297.08 8.46    111     19        xxxxxxx
070125   VLA    2007 Nov. 18.48  297.17 4.86    161     23        xxxxxxx
070125   VLA    2008 Jan. 02.27  341.96 8.46    64      18        xxxxxxx
070125   VLA    2008 Jan. 02.35  342.04 4.86    133     21        xxxxxxx
070220    VLA   2007 Feb. 24.04  3.84   8.46    15      50        gcn6149
070223    VLA   2007 Feb. 25.21  0.36   8.46    -83     47        gcn6164
070306    VLA   2007 Mar. 08.22  1.52   8.46    -99     30        gcn6180
070311    VLA   2007 Mar. 15.18  4.10   8.46    21      51        gcn6207
070429B   VLA   2007 Apr. 29.66  0.53   8.46    04      100       gcn6367
